product_id,slug,title,category_slug,pet_type,subcategory,variant_id,variant_sku,variant_title,cost,price,old_price,suggested_price,multiplier,rounding_rule,active,cj_product_url,image_url,exclude_reason,pet_type_inferred,category_slug_inferred
1994702521858703361,472-mobile-dog-crate-with-flip-top-feeding-door-dual-access-5-caster-system-2-lo,"47.2 Mobile Dog Crate With Flip-Top Feeding Door, Dual-Access & 5 Caster System 2 Locking, Side Hook",dogs,dog,accessories,,,,0.0,183.07,237.99,0.0,0.0,,True,https://cjdropshipping.com/product/1994702521858703361,/media/products/1994702521858703361/0_38211ae821f5.jpg,non-pet category keyword,dog,dogs
1992920358406504450,ceramic-cat-water-fountain-21l71oz-cupcake-pet-fountain-for-cats-dogs,Ceramic Cat Water Fountain 2.1L/71oz Cupcake Pet Fountain For Cats & Dogs,cats,cat,accessories,,,,0.0,33.11,43.04,0.0,0.0,,True,https://cjdropshipping.com/product/1992920358406504450,/media/products/1992920358406504450/0_266ef9e00dbd.jpg,non-pet category keyword,cat,cats
1990702967379513345,cat-litter-with-baby-powder-scent-bentonite-20l,Cat Litter with Baby Powder Scent Bentonite 20L,cats,cat,accessories,,,,0.0,33.42,43.45,0.0,0.0,,True,https://cjdropshipping.com/product/1990702967379513345,/media/products/1990702967379513345/0_6bf560ea5611.jpg,non-pet category keyword,cat,cats
1561725514673967104,pets-dog-cat-baby-safety-gate-mesh-fence-magic-portable-guard-net-stairs-doors,Pets Dog Cat Baby Safety Gate Mesh Fence Magic Portable Guard Net Stairs Doors,dogs,dog,accessories,,,,0.0,13.78,17.91,0.0,0.0,,True,https://cjdropshipping.com/product/1561725514673967104,/media/products/1561725514673967104/0_9ff278c51619.jpg,non-pet category keyword,dog,dogs
cj_2512230646521605900,womens-warm-retro-rabbit-wool-socks,Womens Warm Retro Rabbit Wool Socks,small-pets,small_pet,,2512230646521606100,CJWZ267557701AZ,,2.19,8.66,0.0,7.99,3.0,.99,True,https://cjdropshipping.com/product/cj_2512230646521605900,https://cf.cjdropshipping.com/quick/product/f5fcc964-e5d2-42fc-a297-031576d79849.jpg,non-pet category keyword,small_pet,small-pets
cj_2512250744511637700,womens-dog-paw-print-heart-necklace,Womens Dog Paw Print Heart Necklace,dogs,dog,,2512250744511637900,CJLX268961501AZ,,0.4,2.39,0.0,5.99,3.0,.99,True,https://cjdropshipping.com/product/cj_2512250744511637700,https://cf.cjdropshipping.com/quick/product/7c6b7573-d1ba-4e43-b815-a3db513a61fa.jpg,non-pet category keyword,dog,dogs
cj_2003169781470900226,pawhut-7-panels-playpen-with-3-doors-for-baby-dogs-two-room-design-puppy-whelpin,"PawHut 7 Panels Playpen With 3 Doors For Baby Dogs, Two-Room Design Puppy Whelping Box - White",dogs,dog,,2003169781588340737,CJCJ26702760001,,146.28,264.29,0.0,260.0,1.8,.00 (nearest 10),True,https://cjdropshipping.com/product/cj_2003169781470900226,https://cf.cjdropshipping.com/17663616/14ef3d7d-766c-44eb-8b9a-718e4327ace5.jpg,non-pet category keyword,dog,dogs
cj_2512260147411617500,furry-cat-ears-headband-for-women,Furry Cat Ears Headband For Women,cats,cat,,2512260147411617700,CJYD269344201AZ,,0.62,3.16,0.0,5.99,3.0,.99,True,https://cjdropshipping.com/product/cj_2512260147411617500,https://cf.cjdropshipping.com/quick/product/da6b4e18-a16d-4ae0-9468-7345b9e1e0a6.jpg,non-pet category keyword,cat,cats
cj_2512260147411617500,furry-cat-ears-headband-for-women,Furry Cat Ears Headband For Women,cats,cat,,2512260147411617900,CJYD269344202BY,,0.62,3.16,0.0,5.99,3.0,.99,True,https://cjdropshipping.com/product/cj_2512260147411617500,https://cf.cjdropshipping.com/quick/product/da6b4e18-a16d-4ae0-9468-7345b9e1e0a6.jpg,non-pet category keyword,cat,cats
cj_2004115546826235905,3d-wooden-puzzles-cat-model-kit-night-lights-desk-decorations-birthday-christmas,3D Wooden Puzzles Cat Model Kit Night Lights Desk Decorations Birthday Christmas Gifts For Women Age14+,cats,cat,,2004115546977230850,CJYZ26904920001,,17.88,45.69,0.0,44.99,2.5,.99,True,https://cjdropshipping.com/product/cj_2004115546826235905,https://cf.cjdropshipping.com/17666208/4e799e22-bbc6-4518-82bd-9b56851e2b06.jpg,non-pet category keyword,cat,cats
cj_2512230650391632800,womens-knee-high-big-face-cat-socks,Womens Knee-high Big-face Cat Socks,cats,cat,,2512230650391633000,CJWZ267563101AZ,,2.19,8.66,0.0,7.99,3.0,.99,True,https://cjdropshipping.com/product/cj_2512230650391632800,https://cf.cjdropshipping.com/quick/product/70bdecf9-c01c-45aa-ae54-aef6d5b47942.jpg,non-pet category keyword,cat,cats
cj_2001958940467044353,kitten-harness-vest-with-wing-decoration-strap-set-for-cats-and-small-dogs-adjus,"Kitten Harness Vest With Wing Decoration, Strap Set For Cats And Small Dogs, Adjustable Pet Cat Harness Accessories",cats,cat,,2001958940580290561,CJPL266251401AZ,,9.43,29.28,0.0,28.99,3.0,.99,True,https://cjdropshipping.com/product/cj_2001958940467044353,https://cf.cjdropshipping.com/779ab356-61ec-4241-95bb-a4892ecafed4.jpg,non-pet category keyword,cat,cats
cj_2001958940467044353,kitten-harness-vest-with-wing-decoration-strap-set-for-cats-and-small-dogs-adjus,"Kitten Harness Vest With Wing Decoration, Strap Set For Cats And Small Dogs, Adjustable Pet Cat Harness Accessories",cats,cat,,2001958940580290562,CJPL266251402BY,,10.28,26.69,0.0,25.99,2.5,.99,True,https://cjdropshipping.com/product/cj_2001958940467044353,https://cf.cjdropshipping.com/779ab356-61ec-4241-95bb-a4892ecafed4.jpg,non-pet category keyword,cat,cats
cj_2001958940467044353,kitten-harness-vest-with-wing-decoration-strap-set-for-cats-and-small-dogs-adjus,"Kitten Harness Vest With Wing Decoration, Strap Set For Cats And Small Dogs, Adjustable Pet Cat Harness Accessories",cats,cat,,2001958940580290563,CJPL266251403CX,,9.43,29.28,0.0,28.99,3.0,.99,True,https://cjdropshipping.com/product/cj_2001958940467044353,https://cf.cjdropshipping.com/779ab356-61ec-4241-95bb-a4892ecafed4.jpg,non-pet category keyword,cat,cats
cj_2001958940467044353,kitten-harness-vest-with-wing-decoration-strap-set-for-cats-and-small-dogs-adjus,"Kitten Harness Vest With Wing Decoration, Strap Set For Cats And Small Dogs, Adjustable Pet Cat Harness Accessories",cats,cat,,2001958940580290564,CJPL266251404DW,,10.28,26.69,0.0,25.99,2.5,.99,True,https://cjdropshipping.com/product/cj_2001958940467044353,https://cf.cjdropshipping.com/779ab356-61ec-4241-95bb-a4892ecafed4.jpg,non-pet category keyword,cat,cats
cj_2001958940467044353,kitten-harness-vest-with-wing-decoration-strap-set-for-cats-and-small-dogs-adjus,"Kitten Harness Vest With Wing Decoration, Strap Set For Cats And Small Dogs, Adjustable Pet Cat Harness Accessories",cats,cat,,2001958940580290565,CJPL266251405EV,,9.43,29.28,0.0,28.99,3.0,.99,True,https://cjdropshipping.com/product/cj_2001958940467044353,https://cf.cjdropshipping.com/779ab356-61ec-4241-95bb-a4892ecafed4.jpg,non-pet category keyword,cat,cats
cj_2001958940467044353,kitten-harness-vest-with-wing-decoration-strap-set-for-cats-and-small-dogs-adjus,"Kitten Harness Vest With Wing Decoration, Strap Set For Cats And Small Dogs, Adjustable Pet Cat Harness Accessories",cats,cat,,2001958940580290566,CJPL266251406FU,,10.28,26.69,0.0,25.99,2.5,.99,True,https://cjdropshipping.com/product/cj_2001958940467044353,https://cf.cjdropshipping.com/779ab356-61ec-4241-95bb-a4892ecafed4.jpg,non-pet category keyword,cat,cats
cj_2001958940467044353,kitten-harness-vest-with-wing-decoration-strap-set-for-cats-and-small-dogs-adjus,"Kitten Harness Vest With Wing Decoration, Strap Set For Cats And Small Dogs, Adjustable Pet Cat Harness Accessories",cats,cat,,2001958940580290567,CJPL266251407GT,,9.43,29.28,0.0,28.99,3.0,.99,True,https://cjdropshipping.com/product/cj_2001958940467044353,https://cf.cjdropshipping.com/779ab356-61ec-4241-95bb-a4892ecafed4.jpg,non-pet category keyword,cat,cats
cj_2001958940467044353,kitten-harness-vest-with-wing-decoration-strap-set-for-cats-and-small-dogs-adjus,"Kitten Harness Vest With Wing Decoration, Strap Set For Cats And Small Dogs, Adjustable Pet Cat Harness Accessories",cats,cat,,2001958940580290568,CJPL266251408HS,,10.28,26.69,0.0,25.99,2.5,.99,True,https://cjdropshipping.com/product/cj_2001958940467044353,https://cf.cjdropshipping.com/779ab356-61ec-4241-95bb-a4892ecafed4.jpg,non-pet category keyword,cat,cats
cj_2512221503011605700,womens-short-faux-rex-rabbit-fur-coat-slim-fit,Womens Short Faux Rex Rabbit Fur Coat Slim Fit,small-pets,small_pet,,2512221503011605900,CJYD266948301AZ,,5.8,18.39,0.0,17.99,3.0,.99,True,https://cjdropshipping.com/product/cj_2512221503011605700,https://cf.cjdropshipping.com/quick/product/29ca08d1-cdac-4ec6-9077-c6ca2c2a47fb.jpg,non-pet category keyword,small_pet,small-pets
cj_2512221503011605700,womens-short-faux-rex-rabbit-fur-coat-slim-fit,Womens Short Faux Rex Rabbit Fur Coat Slim Fit,small-pets,small_pet,,2512221503011606000,CJYD266948302BY,,7.46,23.37,0.0,22.99,3.0,.99,True,https://cjdropshipping.com/product/cj_2512221503011605700,https://cf.cjdropshipping.com/quick/product/29ca08d1-cdac-4ec6-9077-c6ca2c2a47fb.jpg,non-pet category keyword,small_pet,small-pets
cj_2512221503011605700,womens-short-faux-rex-rabbit-fur-coat-slim-fit,Womens Short Faux Rex Rabbit Fur Coat Slim Fit,small-pets,small_pet,,2512221503011606200,CJYD266948303CX,,7.46,23.37,0.0,22.99,3.0,.99,True,https://cjdropshipping.com/product/cj_2512221503011605700,https://cf.cjdropshipping.com/quick/product/29ca08d1-cdac-4ec6-9077-c6ca2c2a47fb.jpg,non-pet category keyword,small_pet,small-pets
cj_2512221503011605700,womens-short-faux-rex-rabbit-fur-coat-slim-fit,Womens Short Faux Rex Rabbit Fur Coat Slim Fit,small-pets,small_pet,,2512221503011606500,CJYD266948304DW,,7.46,23.37,0.0,22.99,3.0,.99,True,https://cjdropshipping.com/product/cj_2512221503011605700,https://cf.cjdropshipping.com/quick/product/29ca08d1-cdac-4ec6-9077-c6ca2c2a47fb.jpg,non-pet category keyword,small_pet,small-pets
cj_2512221503011605700,womens-short-faux-rex-rabbit-fur-coat-slim-fit,Womens Short Faux Rex Rabbit Fur Coat Slim Fit,small-pets,small_pet,,2512221503011606700,CJYD266948305EV,,7.46,23.37,0.0,22.99,3.0,.99,True,https://cjdropshipping.com/product/cj_2512221503011605700,https://cf.cjdropshipping.com/quick/product/29ca08d1-cdac-4ec6-9077-c6ca2c2a47fb.jpg,non-pet category keyword,small_pet,small-pets
cj_2512221503011605700,womens-short-faux-rex-rabbit-fur-coat-slim-fit,Womens Short Faux Rex Rabbit Fur Coat Slim Fit,small-pets,small_pet,,2512221503011606800,CJYD266948306FU,,7.46,23.37,0.0,22.99,3.0,.99,True,https://cjdropshipping.com/product/cj_2512221503011605700,https://cf.cjdropshipping.com/quick/product/29ca08d1-cdac-4ec6-9077-c6ca2c2a47fb.jpg,non-pet category keyword,small_pet,small-pets
cj_2512221503011605700,womens-short-faux-rex-rabbit-fur-coat-slim-fit,Womens Short Faux Rex Rabbit Fur Coat Slim Fit,small-pets,small_pet,,2512221503011607000,CJYD266948307GT,,7.46,23.37,0.0,22.99,3.0,.99,True,https://cjdropshipping.com/product/cj_2512221503011605700,https://cf.cjdropshipping.com/quick/product/29ca08d1-cdac-4ec6-9077-c6ca2c2a47fb.jpg,non-pet category keyword,small_pet,small-pets
cj_2512221503011605700,womens-short-faux-rex-rabbit-fur-coat-slim-fit,Womens Short Faux Rex Rabbit Fur Coat Slim Fit,small-pets,small_pet,,2512221503011607200,CJYD266948308HS,,7.46,23.37,0.0,22.99,3.0,.99,True,https://cjdropshipping.com/product/cj_2512221503011605700,https://cf.cjdropshipping.com/quick/product/29ca08d1-cdac-4ec6-9077-c6ca2c2a47fb.jpg,non-pet category keyword,small_pet,small-pets
cj_2512221503011605700,womens-short-faux-rex-rabbit-fur-coat-slim-fit,Womens Short Faux Rex Rabbit Fur Coat Slim Fit,small-pets,small_pet,,2512221503011607300,CJYD266948309IR,,5.8,18.39,0.0,17.99,3.0,.99,True,https://cjdropshipping.com/product/cj_2512221503011605700,https://cf.cjdropshipping.com/quick/product/29ca08d1-cdac-4ec6-9077-c6ca2c2a47fb.jpg,non-pet category keyword,small_pet,small-pets
cj_2512221503011605700,womens-short-faux-rex-rabbit-fur-coat-slim-fit,Womens Short Faux Rex Rabbit Fur Coat Slim Fit,small-pets,small_pet,,2512221503011607400,CJYD266948310JQ,,7.46,23.37,0.0,22.99,3.0,.99,True,https://cjdropshipping.com/product/cj_2512221503011605700,https://cf.cjdropshipping.com/quick/product/29ca08d1-cdac-4ec6-9077-c6ca2c2a47fb.jpg,non-pet category keyword,small_pet,small-pets
cj_2512221503011605700,womens-short-faux-rex-rabbit-fur-coat-slim-fit,Womens Short Faux Rex Rabbit Fur Coat Slim Fit,small-pets,small_pet,,2512221503011607700,CJYD266948311KP,,7.46,23.37,0.0,22.99,3.0,.99,True,https://cjdropshipping.com/product/cj_2512221503011605700,https://cf.cjdropshipping.com/quick/product/29ca08d1-cdac-4ec6-9077-c6ca2c2a47fb.jpg,non-pet category keyword,small_pet,small-pets
cj_2512221503011605700,womens-short-faux-rex-rabbit-fur-coat-slim-fit,Womens Short Faux Rex Rabbit Fur Coat Slim Fit,small-pets,small_pet,,2512221503011607900,CJYD266948312LO,,7.46,23.37,0.0,22.99,3.0,.99,True,https://cjdropshipping.com/product/cj_2512221503011605700,https://cf.cjdropshipping.com/quick/product/29ca08d1-cdac-4ec6-9077-c6ca2c2a47fb.jpg,non-pet category keyword,small_pet,small-pets
cj_2512221503011605700,womens-short-faux-rex-rabbit-fur-coat-slim-fit,Womens Short Faux Rex Rabbit Fur Coat Slim Fit,small-pets,small_pet,,2512221503011608100,CJYD266948313MN,,7.46,23.37,0.0,22.99,3.0,.99,True,https://cjdropshipping.com/product/cj_2512221503011605700,https://cf.cjdropshipping.com/quick/product/29ca08d1-cdac-4ec6-9077-c6ca2c2a47fb.jpg,non-pet category keyword,small_pet,small-pets
cj_2512221503011605700,womens-short-faux-rex-rabbit-fur-coat-slim-fit,Womens Short Faux Rex Rabbit Fur Coat Slim Fit,small-pets,small_pet,,2512221503011608200,CJYD266948314NM,,7.46,23.37,0.0,22.99,3.0,.99,True,https://cjdropshipping.com/product/cj_2512221503011605700,https://cf.cjdropshipping.com/quick/product/29ca08d1-cdac-4ec6-9077-c6ca2c2a47fb.jpg,non-pet category keyword,small_pet,small-pets
cj_2512221503011605700,womens-short-faux-rex-rabbit-fur-coat-slim-fit,Womens Short Faux Rex Rabbit Fur Coat Slim Fit,small-pets,small_pet,,2512221503011608500,CJYD266948315OL,,7.46,23.37,0.0,22.99,3.0,.99,True,https://cjdropshipping.com/product/cj_2512221503011605700,https://cf.cjdropshipping.com/quick/product/29ca08d1-cdac-4ec6-9077-c6ca2c2a47fb.jpg,non-pet category keyword,small_pet,small-pets
cj_2512221503011605700,womens-short-faux-rex-rabbit-fur-coat-slim-fit,Womens Short Faux Rex Rabbit Fur Coat Slim Fit,small-pets,small_pet,,2512221503011608700,CJYD266948316PK,,7.46,23.37,0.0,22.99,3.0,.99,True,https://cjdropshipping.com/product/cj_2512221503011605700,https://cf.cjdropshipping.com/quick/product/29ca08d1-cdac-4ec6-9077-c6ca2c2a47fb.jpg,non-pet category keyword,small_pet,small-pets
cj_2512221503011605700,womens-short-faux-rex-rabbit-fur-coat-slim-fit,Womens Short Faux Rex Rabbit Fur Coat Slim Fit,small-pets,small_pet,,2512221503011608900,CJYD266948317QJ,,5.8,18.39,0.0,17.99,3.0,.99,True,https://cjdropshipping.com/product/cj_2512221503011605700,https://cf.cjdropshipping.com/quick/product/29ca08d1-cdac-4ec6-9077-c6ca2c2a47fb.jpg,non-pet category keyword,small_pet,small-pets
cj_2512221503011605700,womens-short-faux-rex-rabbit-fur-coat-slim-fit,Womens Short Faux Rex Rabbit Fur Coat Slim Fit,small-pets,small_pet,,2512221503011609100,CJYD266948318RI,,7.46,23.37,0.0,22.99,3.0,.99,True,https://cjdropshipping.com/product/cj_2512221503011605700,https://cf.cjdropshipping.com/quick/product/29ca08d1-cdac-4ec6-9077-c6ca2c2a47fb.jpg,non-pet category keyword,small_pet,small-pets
cj_2512221503011605700,womens-short-faux-rex-rabbit-fur-coat-slim-fit,Womens Short Faux Rex Rabbit Fur Coat Slim Fit,small-pets,small_pet,,2512221503011609300,CJYD266948319SH,,7.46,23.37,0.0,22.99,3.0,.99,True,https://cjdropshipping.com/product/cj_2512221503011605700,https://cf.cjdropshipping.com/quick/product/29ca08d1-cdac-4ec6-9077-c6ca2c2a47fb.jpg,non-pet category keyword,small_pet,small-pets
cj_2512221503011605700,womens-short-faux-rex-rabbit-fur-coat-slim-fit,Womens Short Faux Rex Rabbit Fur Coat Slim Fit,small-pets,small_pet,,2512221503011609400,CJYD266948320TG,,7.46,23.37,0.0,22.99,3.0,.99,True,https://cjdropshipping.com/product/cj_2512221503011605700,https://cf.cjdropshipping.com/quick/product/29ca08d1-cdac-4ec6-9077-c6ca2c2a47fb.jpg,non-pet category keyword,small_pet,small-pets
cj_2512221503011605700,womens-short-faux-rex-rabbit-fur-coat-slim-fit,Womens Short Faux Rex Rabbit Fur Coat Slim Fit,small-pets,small_pet,,2512221503011609700,CJYD266948321UF,,7.46,23.37,0.0,22.99,3.0,.99,True,https://cjdropshipping.com/product/cj_2512221503011605700,https://cf.cjdropshipping.com/quick/product/29ca08d1-cdac-4ec6-9077-c6ca2c2a47fb.jpg,non-pet category keyword,small_pet,small-pets
cj_2512221503011605700,womens-short-faux-rex-rabbit-fur-coat-slim-fit,Womens Short Faux Rex Rabbit Fur Coat Slim Fit,small-pets,small_pet,,2512221503011609900,CJYD266948322VE,,7.46,23.37,0.0,22.99,3.0,.99,True,https://cjdropshipping.com/product/cj_2512221503011605700,https://cf.cjdropshipping.com/quick/product/29ca08d1-cdac-4ec6-9077-c6ca2c2a47fb.jpg,non-pet category keyword,small_pet,small-pets
cj_2512221503011605700,womens-short-faux-rex-rabbit-fur-coat-slim-fit,Womens Short Faux Rex Rabbit Fur Coat Slim Fit,small-pets,small_pet,,2512221503021600100,CJYD266948323WD,,7.46,23.37,0.0,22.99,3.0,.99,True,https://cjdropshipping.com/product/cj_2512221503011605700,https://cf.cjdropshipping.com/quick/product/29ca08d1-cdac-4ec6-9077-c6ca2c2a47fb.jpg,non-pet category keyword,small_pet,small-pets
cj_2512221503011605700,womens-short-faux-rex-rabbit-fur-coat-slim-fit,Womens Short Faux Rex Rabbit Fur Coat Slim Fit,small-pets,small_pet,,2512221503021600300,CJYD266948324XC,,7.46,23.37,0.0,22.99,3.0,.99,True,https://cjdropshipping.com/product/cj_2512221503011605700,https://cf.cjdropshipping.com/quick/product/29ca08d1-cdac-4ec6-9077-c6ca2c2a47fb.jpg,non-pet category keyword,small_pet,small-pets
cj_2512221503011605700,womens-short-faux-rex-rabbit-fur-coat-slim-fit,Womens Short Faux Rex Rabbit Fur Coat Slim Fit,small-pets,small_pet,,2512221503021600600,CJYD266948325YB,,5.8,18.39,0.0,17.99,3.0,.99,True,https://cjdropshipping.com/product/cj_2512221503011605700,https://cf.cjdropshipping.com/quick/product/29ca08d1-cdac-4ec6-9077-c6ca2c2a47fb.jpg,non-pet category keyword,small_pet,small-pets
cj_2512221503011605700,womens-short-faux-rex-rabbit-fur-coat-slim-fit,Womens Short Faux Rex Rabbit Fur Coat Slim Fit,small-pets,small_pet,,2512221503021600700,CJYD266948326ZA,,7.46,23.37,0.0,22.99,3.0,.99,True,https://cjdropshipping.com/product/cj_2512221503011605700,https://cf.cjdropshipping.com/quick/product/29ca08d1-cdac-4ec6-9077-c6ca2c2a47fb.jpg,non-pet category keyword,small_pet,small-pets
cj_2512221503011605700,womens-short-faux-rex-rabbit-fur-coat-slim-fit,Womens Short Faux Rex Rabbit Fur Coat Slim Fit,small-pets,small_pet,,2512221503021600900,CJYD266948327AZ,,7.46,23.37,0.0,22.99,3.0,.99,True,https://cjdropshipping.com/product/cj_2512221503011605700,https://cf.cjdropshipping.com/quick/product/29ca08d1-cdac-4ec6-9077-c6ca2c2a47fb.jpg,non-pet category keyword,small_pet,small-pets
cj_2512221503011605700,womens-short-faux-rex-rabbit-fur-coat-slim-fit,Womens Short Faux Rex Rabbit Fur Coat Slim Fit,small-pets,small_pet,,2512221503021601100,CJYD266948328BY,,7.46,23.37,0.0,22.99,3.0,.99,True,https://cjdropshipping.com/product/cj_2512221503011605700,https://cf.cjdropshipping.com/quick/product/29ca08d1-cdac-4ec6-9077-c6ca2c2a47fb.jpg,non-pet category keyword,small_pet,small-pets
cj_2512221503011605700,womens-short-faux-rex-rabbit-fur-coat-slim-fit,Womens Short Faux Rex Rabbit Fur Coat Slim Fit,small-pets,small_pet,,2512221503021601300,CJYD266948329CX,,7.46,23.37,0.0,22.99,3.0,.99,True,https://cjdropshipping.com/product/cj_2512221503011605700,https://cf.cjdropshipping.com/quick/product/29ca08d1-cdac-4ec6-9077-c6ca2c2a47fb.jpg,non-pet category keyword,small_pet,small-pets
cj_2512221503011605700,womens-short-faux-rex-rabbit-fur-coat-slim-fit,Womens Short Faux Rex Rabbit Fur Coat Slim Fit,small-pets,small_pet,,2512221503021601500,CJYD266948330DW,,7.46,23.37,0.0,22.99,3.0,.99,True,https://cjdropshipping.com/product/cj_2512221503011605700,https://cf.cjdropshipping.com/quick/product/29ca08d1-cdac-4ec6-9077-c6ca2c2a47fb.jpg,non-pet category keyword,small_pet,small-pets
cj_2512221503011605700,womens-short-faux-rex-rabbit-fur-coat-slim-fit,Womens Short Faux Rex Rabbit Fur Coat Slim Fit,small-pets,small_pet,,2512221503021601600,CJYD266948331EV,,7.46,23.37,0.0,22.99,3.0,.99,True,https://cjdropshipping.com/product/cj_2512221503011605700,https://cf.cjdropshipping.com/quick/product/29ca08d1-cdac-4ec6-9077-c6ca2c2a47fb.jpg,non-pet category keyword,small_pet,small-pets
cj_2512221503011605700,womens-short-faux-rex-rabbit-fur-coat-slim-fit,Womens Short Faux Rex Rabbit Fur Coat Slim Fit,small-pets,small_pet,,2512221503021601800,CJYD266948332FU,,7.46,23.37,0.0,22.99,3.0,.99,True,https://cjdropshipping.com/product/cj_2512221503011605700,https://cf.cjdropshipping.com/quick/product/29ca08d1-cdac-4ec6-9077-c6ca2c2a47fb.jpg,non-pet category keyword,small_pet,small-pets
cj_2512221503011605700,womens-short-faux-rex-rabbit-fur-coat-slim-fit,Womens Short Faux Rex Rabbit Fur Coat Slim Fit,small-pets,small_pet,,2512221503021602000,CJYD266948333GT,,5.8,18.39,0.0,17.99,3.0,.99,True,https://cjdropshipping.com/product/cj_2512221503011605700,https://cf.cjdropshipping.com/quick/product/29ca08d1-cdac-4ec6-9077-c6ca2c2a47fb.jpg,non-pet category keyword,small_pet,small-pets
cj_2512221503011605700,womens-short-faux-rex-rabbit-fur-coat-slim-fit,Womens Short Faux Rex Rabbit Fur Coat Slim Fit,small-pets,small_pet,,2512221503021602200,CJYD266948334HS,,7.46,23.37,0.0,22.99,3.0,.99,True,https://cjdropshipping.com/product/cj_2512221503011605700,https://cf.cjdropshipping.com/quick/product/29ca08d1-cdac-4ec6-9077-c6ca2c2a47fb.jpg,non-pet category keyword,small_pet,small-pets
cj_2512221503011605700,womens-short-faux-rex-rabbit-fur-coat-slim-fit,Womens Short Faux Rex Rabbit Fur Coat Slim Fit,small-pets,small_pet,,2512221503021602400,CJYD266948335IR,,7.46,23.37,0.0,22.99,3.0,.99,True,https://cjdropshipping.com/product/cj_2512221503011605700,https://cf.cjdropshipping.com/quick/product/29ca08d1-cdac-4ec6-9077-c6ca2c2a47fb.jpg,non-pet category keyword,small_pet,small-pets
cj_2512221503011605700,womens-short-faux-rex-rabbit-fur-coat-slim-fit,Womens Short Faux Rex Rabbit Fur Coat Slim Fit,small-pets,small_pet,,2512221503021602700,CJYD266948336JQ,,7.46,23.37,0.0,22.99,3.0,.99,True,https://cjdropshipping.com/product/cj_2512221503011605700,https://cf.cjdropshipping.com/quick/product/29ca08d1-cdac-4ec6-9077-c6ca2c2a47fb.jpg,non-pet category keyword,small_pet,small-pets
cj_2512221503011605700,womens-short-faux-rex-rabbit-fur-coat-slim-fit,Womens Short Faux Rex Rabbit Fur Coat Slim Fit,small-pets,small_pet,,2512221503021602800,CJYD266948337KP,,7.46,23.37,0.0,22.99,3.0,.99,True,https://cjdropshipping.com/product/cj_2512221503011605700,https://cf.cjdropshipping.com/quick/product/29ca08d1-cdac-4ec6-9077-c6ca2c2a47fb.jpg,non-pet category keyword,small_pet,small-pets
cj_2512221503011605700,womens-short-faux-rex-rabbit-fur-coat-slim-fit,Womens Short Faux Rex Rabbit Fur Coat Slim Fit,small-pets,small_pet,,2512221503021603000,CJYD266948338LO,,7.46,23.37,0.0,22.99,3.0,.99,True,https://cjdropshipping.com/product/cj_2512221503011605700,https://cf.cjdropshipping.com/quick/product/29ca08d1-cdac-4ec6-9077-c6ca2c2a47fb.jpg,non-pet category keyword,small_pet,small-pets
cj_2512221503011605700,womens-short-faux-rex-rabbit-fur-coat-slim-fit,Womens Short Faux Rex Rabbit Fur Coat Slim Fit,small-pets,small_pet,,2512221503021603200,CJYD266948339MN,,7.46,23.37,0.0,22.99,3.0,.99,True,https://cjdropshipping.com/product/cj_2512221503011605700,https://cf.cjdropshipping.com/quick/product/29ca08d1-cdac-4ec6-9077-c6ca2c2a47fb.jpg,non-pet category keyword,small_pet,small-pets
cj_2512221503011605700,womens-short-faux-rex-rabbit-fur-coat-slim-fit,Womens Short Faux Rex Rabbit Fur Coat Slim Fit,small-pets,small_pet,,2512221503021603400,CJYD266948340NM,,7.46,23.37,0.0,22.99,3.0,.99,True,https://cjdropshipping.com/product/cj_2512221503011605700,https://cf.cjdropshipping.com/quick/product/29ca08d1-cdac-4ec6-9077-c6ca2c2a47fb.jpg,non-pet category keyword,small_pet,small-pets
cj_2512221503011605700,womens-short-faux-rex-rabbit-fur-coat-slim-fit,Womens Short Faux Rex Rabbit Fur Coat Slim Fit,small-pets,small_pet,,2512221503021603800,CJYD266948341OL,,5.8,18.39,0.0,17.99,3.0,.99,True,https://cjdropshipping.com/product/cj_2512221503011605700,https://cf.cjdropshipping.com/quick/product/29ca08d1-cdac-4ec6-9077-c6ca2c2a47fb.jpg,non-pet category keyword,small_pet,small-pets
cj_2512221503011605700,womens-short-faux-rex-rabbit-fur-coat-slim-fit,Womens Short Faux Rex Rabbit Fur Coat Slim Fit,small-pets,small_pet,,2512221503021604100,CJYD266948342PK,,7.46,23.37,0.0,22.99,3.0,.99,True,https://cjdropshipping.com/product/cj_2512221503011605700,https://cf.cjdropshipping.com/quick/product/29ca08d1-cdac-4ec6-9077-c6ca2c2a47fb.jpg,non-pet category keyword,small_pet,small-pets
cj_2512221503011605700,womens-short-faux-rex-rabbit-fur-coat-slim-fit,Womens Short Faux Rex Rabbit Fur Coat Slim Fit,small-pets,small_pet,,2512221503021604300,CJYD266948343QJ,,7.46,23.37,0.0,22.99,3.0,.99,True,https://cjdropshipping.com/product/cj_2512221503011605700,https://cf.cjdropshipping.com/quick/product/29ca08d1-cdac-4ec6-9077-c6ca2c2a47fb.jpg,non-pet category keyword,small_pet,small-pets
